Proceso,Expediente Tipo,Expediente Número,Magistrado(a) ponente,Sala,Sentencia Tipo,Sentencia,Fecha Sentencia,SV-SPV,AV-APV
Tutela,T,848906,Rodrigo Uprimny Yepes,Salas de Revisión,T,T-778/04,08/03/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,862549,Alvaro Tafur Galvis,Salas de Revisión,T,T-728/04,08/04/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,932093,Alfredo Beltrán Sierra,Salas de Revisión,T,T-729/04,08/05/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,889278,Alfredo Beltrán Sierra,Salas de Revisión,T,T-730/04,08/05/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,851466,Marco Gerardo Monroy Cabra,Salas de Revisión,T,T-731/04,08/05/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,886639,Marco Gerardo Monroy Cabra,Salas de Revisión,T,T-732/04,08/05/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,893763,Marco Gerardo Monroy Cabra,Salas de Revisión,T,T-733/04,08/05/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,862938,Clara Inés Vargas Hernández,Salas de Revisión,T,T-734/04,08/05/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,853217,Clara Inés Vargas Hernández,Salas de Revisión,T,T-735/04,08/05/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,879565,Clara Inés Vargas Hernández,Salas de Revisión,T,T-736/04,08/05/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,882060,Clara Inés Vargas Hernández,Salas de Revisión,T,T-737/04,08/05/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,887354,Clara Inés Vargas Hernández,Salas de Revisión,T,T-738/04,08/05/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,876738,Jaime Córdoba Triviño,Salas de Revisión,T,T-739/04,08/06/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,848635,Jaime Córdoba Triviño,Salas de Revisión,T,T-740/04,08/06/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,877400,Manuel José Cepeda Espinosa,Salas de Revisión,T,T-741/04,08/06/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,876138,Manuel José Cepeda Espinosa,Salas de Revisión,T,T-742/04,08/06/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,912666,Manuel José Cepeda Espinosa,Salas de Revisión,T,T-743/04,08/06/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,908537,Manuel José Cepeda Espinosa,Salas de Revisión,T,T-744/04,08/06/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,888301,Manuel José Cepeda Espinosa,Salas de Revisión,T,T-745/04,08/06/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,887040,Manuel José Cepeda Espinosa,Salas de Revisión,T,T-746/04,08/06/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,881950,Manuel José Cepeda Espinosa,Salas de Revisión,T,T-747/04,08/06/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,884089,Rodrigo Escobar Gil,Salas de Revisión,T,T-748/04,08/06/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,878484,Rodrigo Uprimny Yepes,Salas de Revisión,T,T-749/04,08/06/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,876139,Rodrigo Uprimny Yepes,Salas de Revisión,T,T-750/04,08/06/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,817674,Rodrigo Escobar Gil,Salas de Revisión,T,T-752/04,08/09/2004 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,4986,Alfredo Beltrán Sierra,Sala Plena,C,C-753/04,08/10/2004 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,5092,Alvaro Tafur Galvis,Sala Plena,C,C-754/04,08/10/2004 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,5053,Marco Gerardo Monroy Cabra,Sala Plena,C,C-755/04,08/10/2004 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,5061,Jaime Araujo Rentería,Sala Plena,C,C-756/04,08/10/2004 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,5004,Clara Inés Vargas Hernández,Sala Plena,C,C-757/04,08/10/2004 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,4994,Manuel José Cepeda Espinosa,Sala Plena,C,C-758/04,08/10/2004 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,5070,Marco Gerardo Monroy Cabra,Sala Plena,C,C-759/04,08/10/2004 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,5034,Rodrigo Uprimny Yepes,Sala Plena,C,C-760/04,08/10/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,881790,Jaime Araujo Rentería,Salas de Revisión,T,T-761/04,08/11/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,808829,Jaime Araujo Rentería,Salas de Revisión,T,T-762/04,08/11/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,869071,Jaime Araujo Rentería,Salas de Revisión,T,T-763/04,08/11/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,908732,Jaime Araujo Rentería,Salas de Revisión,T,T-764/04,08/11/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,920752,Jaime Araujo Rentería,Salas de Revisión,T,T-765/04,08/11/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,891952,Alfredo Beltrán Sierra,Salas de Revisión,T,T-766/04,08/12/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,878726,Alvaro Tafur Galvis,Salas de Revisión,T,T-767/04,08/12/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,877236,Alvaro Tafur Galvis,Salas de Revisión,T,T-768/04,08/12/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,898913,Marco Gerardo Monroy Cabra,Salas de Revisión,T,T-769/04,08/12/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,870470,Jaime Córdoba Triviño,Salas de Revisión,T,T-770/04,08/13/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,871534,Rodrigo Uprimny Yepes,Salas de Revisión,T,T-771/04,08/13/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,889871,Jaime Córdoba Triviño,Salas de Revisión,T,T-772/04,08/13/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,755292,Manuel José Cepeda Espinosa,Salas de Revisión,T,T-774/04,08/13/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,808674,Manuel José Cepeda Espinosa,Salas de Revisión,T,T-775/04,08/13/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,849749,Manuel José Cepeda Espinosa,Salas de Revisión,T,T-776/04,08/13/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,909747,Jaime Córdoba Triviño,Salas de Revisión,T,T-777/04,08/17/2004 12:00:00 AM,s.d.,s.d.
Ley Aprobatoria de Tratado,LAT,258,Jaime Córdoba Triviño,Sala Plena,C,C-779/04,08/18/2004 12:00:00 AM,s.d.,s.d.
Ley Aprobatoria de Tratado,LAT,260,Jaime Córdoba Triviño,Sala Plena,C,C-780/04,08/18/2004 12:00:00 AM,s.d.,s.d.
Ley Aprobatoria de Tratado,LAT,257,Manuel José Cepeda Espinosa,Sala Plena,C,C-781/04,08/18/2004 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,5022,Rodrigo Uprimny Yepes,Sala Plena,C,C-782/04,08/18/2004 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,5027,Jaime Araujo Rentería,Sala Plena,C,C-783/04,08/18/2004 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,5025,Alvaro Tafur Galvis,Sala Plena,C,C-784/04,08/18/2004 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,5075,Marco Gerardo Monroy Cabra,Sala Plena,C,C-785/04,08/18/2004 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,5088,Marco Gerardo Monroy Cabra,Sala Plena,C,C-786/04,08/18/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,722765,Rodrigo Escobar Gil,Salas de Revisión,T,T-787/04,08/18/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,902639,Manuel José Cepeda Espinosa,Salas de Revisión,T,T-788/04,08/19/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,889177,Alvaro Tafur Galvis,Salas de Revisión,T,T-789/04,08/19/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,880566,Alvaro Tafur Galvis,Salas de Revisión,T,T-790/04,08/19/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,869210,Jaime Araujo Rentería,Salas de Revisión,T,T-791/04,08/23/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,880900,Jaime Araujo Rentería,Salas de Revisión,T,T-792/04,08/23/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,816848,Jaime Araujo Rentería,Salas de Revisión,T,T-793/04,08/23/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,901495,Jaime Araujo Rentería,Salas de Revisión,T,T-794/04,08/23/2004 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,4919,Rodrigo Uprimny Yepes,Sala Plena,C,C-795/04,08/24/2004 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,4997,Rodrigo Escobar Gil,Sala Plena,C,C-796/04,08/24/2004 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,5026,Jaime Córdoba Triviño,Sala Plena,C,C-797/04,08/24/2004 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,5069,Manuel José Cepeda Espinosa,Sala Plena,C,C-798/04,08/24/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,913911,Rodrigo Escobar Gil,Salas de Revisión,T,T-799/04,08/25/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,907326,Alfredo Beltrán Sierra,Salas de Revisión,T,T-800/04,08/26/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,926108,Alfredo Beltrán Sierra,Salas de Revisión,T,T-801/04,08/26/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,885053,Marco Gerardo Monroy Cabra,Salas de Revisión,T,T-802/04,08/26/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,874223,Marco Gerardo Monroy Cabra,Salas de Revisión,T,T-803/04,08/26/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,819928,Alvaro Tafur Galvis,Salas de Revisión,T,T-804/04,08/26/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,890460,Clara Inés Vargas Hernández,Salas de Revisión,T,T-805/04,08/26/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,875552,Clara Inés Vargas Hernández,Salas de Revisión,T,T-806/04,08/26/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,895081,Clara Inés Vargas Hernández,Salas de Revisión,T,T-807/04,08/26/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,917527,Clara Inés Vargas Hernández,Salas de Revisión,T,T-808/04,08/26/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,911379,Rodrigo Escobar Gil,Salas de Revisión,T,T-809/04,08/26/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,833251,Jaime Córdoba Triviño,Salas de Revisión,T,T-810/04,08/27/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,891563,Jaime Córdoba Triviño,Salas de Revisión,T,T-811/04,08/27/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,897369,Rodrigo Uprimny Yepes,Salas de Revisión,T,T-812/04,08/27/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,860266,Rodrigo Uprimny Yepes,Salas de Revisión,T,T-813/04,08/27/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,894976,Rodrigo Uprimny Yepes,Salas de Revisión,T,T-814/04,08/27/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,882341,Rodrigo Uprimny Yepes,Salas de Revisión,T,T-815/04,08/27/2004 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,5121,Rodrigo Uprimny Yepes,Sala Plena,C,C-816/04,08/30/2004 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,5091,Jaime Córdoba Triviño,Sala Plena,C,C-817/04,08/30/2004 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,5044,Rodrigo Escobar Gil,Sala Plena,C,C-818/04,08/30/2004 12:00:00 AM,s.d.,s.d.
Objeción de Inconstitucionalidad,OP,78,Clara Inés Vargas Hernández,Sala Plena,C,C-819/04,08/31/2004 12:00:00 AM,s.d.,s.d.
Ley Aprobatoria de Tratado,LAT,253,Rodrigo Escobar Gil,Sala Plena,C,C-820/04,08/31/2004 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,5067,Jaime Araujo Rentería,Sala Plena,C,C-821/04,08/31/2004 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,5068,Jaime Córdoba Triviño,Sala Plena,C,C-822/04,08/31/2004 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,5048,Alvaro Tafur Galvis,Sala Plena,C,C-823/04,08/31/2004 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,5072,Rodrigo Uprimny Yepes,Sala Plena,C,C-824/04,08/31/2004 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,5082,Rodrigo Uprimny Yepes,Sala Plena,C,C-825/04,08/31/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,785380,Rodrigo Uprimny Yepes,Salas de Revisión,T,T-826/04,09/01/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,840587,Rodrigo Uprimny Yepes,Salas de Revisión,T,T-827/04,09/01/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,866129,Rodrigo Uprimny Yepes,Salas de Revisión,T,T-828/04,09/01/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,901397,Rodrigo Uprimny Yepes,Salas de Revisión,T,T-829/04,09/01/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,910833,Rodrigo Uprimny Yepes,Salas de Revisión,T,T-830/04,09/01/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,884255,Jaime Araujo Rentería,Salas de Revisión,T,T-831/04,09/01/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,903062,Jaime Araujo Rentería,Salas de Revisión,T,T-832/04,09/01/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,923342,Jaime Araujo Rentería,Salas de Revisión,T,T-833/04,09/01/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,903795,Marco Gerardo Monroy Cabra,Salas de Revisión,T,T-834/04,09/01/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,923734,Marco Gerardo Monroy Cabra,Salas de Revisión,T,T-835/04,09/01/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,927827,Marco Gerardo Monroy Cabra,Salas de Revisión,T,T-836/04,09/01/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,938909,Marco Gerardo Monroy Cabra,Salas de Revisión,T,T-837/04,09/01/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,837669,Alvaro Tafur Galvis,Salas de Revisión,T,T-838/04,09/01/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,890859,Alvaro Tafur Galvis,Salas de Revisión,T,T-839/04,09/01/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,893736,Alvaro Tafur Galvis,Salas de Revisión,T,T-840/04,09/01/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,904530,Alvaro Tafur Galvis,Salas de Revisión,T,T-841/04,09/01/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,775671,Alvaro Tafur Galvis,Salas de Revisión,T,T-842/04,09/02/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,920939,Jaime Córdoba Triviño,Salas de Revisión,T,T-843/04,09/02/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,930029,Jaime Córdoba Triviño,Salas de Revisión,T,T-844/04,09/02/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,915228,Alfredo Beltrán Sierra,Salas de Revisión,T,T-845/04,09/02/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,922016,Alfredo Beltrán Sierra,Salas de Revisión,T,T-846/04,09/02/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,935807,Alfredo Beltrán Sierra,Salas de Revisión,T,T-847/04,09/02/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,938197,Alfredo Beltrán Sierra,Salas de Revisión,T,T-848/04,09/02/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,876558,Rodrigo Escobar Gil,Salas de Revisión,T,T-849/04,09/02/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,904323,Rodrigo Escobar Gil,Salas de Revisión,T,T-850/04,09/02/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,884651,Manuel José Cepeda Espinosa,Salas de Revisión,T,T-851/04,09/02/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,883162,Manuel José Cepeda Espinosa,Salas de Revisión,T,T-852/04,09/02/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,904314,Manuel José Cepeda Espinosa,Salas de Revisión,T,T-853/04,09/02/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,927854,Manuel José Cepeda Espinosa,Salas de Revisión,T,T-854/04,09/02/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,930028,Manuel José Cepeda Espinosa,Salas de Revisión,T,T-855/04,09/02/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,863450,Clara Inés Vargas Hernández,Salas de Revisión,T,T-857/04,09/02/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,900396,Clara Inés Vargas Hernández,Salas de Revisión,T,T-858/04,09/02/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,904575,Clara Inés Vargas Hernández,Salas de Revisión,T,T-859/04,09/02/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,907761,Clara Inés Vargas Hernández,Salas de Revisión,T,T-860/04,09/02/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,920141,Jaime Araujo Rentería,Salas de Revisión,T,T-861/04,09/03/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,880833,Marco Gerardo Monroy Cabra,Salas de Revisión,T,T-862/04,09/03/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,917441,Jaime Córdoba Triviño,Salas de Revisión,T,T-868/04,09/06/2004 12:00:00 AM,s.d.,s.d.
Ley Aprobatoria de Tratado,LAT,261,Manuel José Cepeda Espinosa,Sala Plena,C,C-863/04,09/07/2004 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,5073,Jaime Araujo Rentería,Sala Plena,C,C-864/04,09/07/2004 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,5057,Rodrigo Escobar Gil,Sala Plena,C,C-865/04,09/07/2004 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,5078,Rodrigo Escobar Gil,Sala Plena,C,C-866/04,09/07/2004 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,5160,Marco Gerardo Monroy Cabra,Sala Plena,C,C-867/04,09/07/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,919757,Marco Gerardo Monroy Cabra,Salas de Revisión,T,T-869/04,09/09/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,926294,Marco Gerardo Monroy Cabra,Salas de Revisión,T,T-870/04,09/09/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,934684,Marco Gerardo Monroy Cabra,Salas de Revisión,T,T-871/04,09/09/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,942024,Marco Gerardo Monroy Cabra,Salas de Revisión,T,T-872/04,09/09/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,922845,Marco Gerardo Monroy Cabra,Salas de Revisión,T,T-873/04,09/09/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,843475,Alvaro Tafur Galvis,Salas de Revisión,T,T-874/04,09/09/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,927759,Alfredo Beltrán Sierra,Salas de Revisión,T,T-875/04,09/09/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,927993,Alfredo Beltrán Sierra,Salas de Revisión,T,T-876/04,09/09/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,947156,Alfredo Beltrán Sierra,Salas de Revisión,T,T-877/04,09/09/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,919665,Manuel José Cepeda Espinosa,Salas de Revisión,T,T-878/04,09/09/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,922835,Manuel José Cepeda Espinosa,Salas de Revisión,T,T-879/04,09/09/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,933384,Manuel José Cepeda Espinosa,Salas de Revisión,T,T-880/04,09/09/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,918440,Rodrigo Escobar Gil,Salas de Revisión,T,T-881/04,09/09/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,922834,Manuel José Cepeda Espinosa,Salas de Revisión,T,T-882/04,09/10/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,920346,Humberto Antonio Sierra Porto,Salas de Revisión,T,T-883/04,09/10/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,921031,Humberto Antonio Sierra Porto,Salas de Revisión,T,T-884/04,09/10/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,922058,Rodrigo Escobar Gil,Salas de Revisión,T,T-884A/04,09/13/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,887601,Jaime Córdoba Triviño,Salas de Revisión,T,T-915/04,09/13/2004 12:00:00 AM,s.d.,s.d.
Objeción de Inconstitucionalidad,OP,80,Alfredo Beltrán Sierra,Sala Plena,C,C-885/04,09/14/2004 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,5097,Manuel José Cepeda Espinosa,Sala Plena,C,C-886/04,09/14/2004 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,5127,Alfredo Beltrán Sierra,Sala Plena,C,C-887/04,09/14/2004 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,4975,Clara Inés Vargas Hernández,Sala Plena,C,C-888/04,09/14/2004 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,5045,Manuel José Cepeda Espinosa,Sala Plena,C,C-889/04,09/14/2004 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,5076,Jaime Córdoba Triviño,Sala Plena,C,C-890/04,09/14/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,923923,Jaime Araujo Rentería,Salas de Revisión,T,T-891/04,09/15/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,927531,Jaime Araujo Rentería,Salas de Revisión,T,T-892/04,09/15/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,923652,Alfredo Beltrán Sierra,Salas de Revisión,T,T-893/04,09/16/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,908778,Marco Gerardo Monroy Cabra,Salas de Revisión,T,T-894/04,09/16/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,925415,Marco Gerardo Monroy Cabra,Salas de Revisión,T,T-895/04,09/16/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,759021,Alvaro Tafur Galvis,Salas de Revisión,T,T-896/04,09/16/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,920709,Alvaro Tafur Galvis,Salas de Revisión,T,T-897/04,09/16/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,921003,Alvaro Tafur Galvis,Salas de Revisión,T,T-898/04,09/16/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,895083,Jaime Córdoba Triviño,Salas de Revisión,T,T-899/04,09/16/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,929157,Jaime Córdoba Triviño,Salas de Revisión,T,T-900/04,09/16/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,926393,Clara Inés Vargas Hernández,Salas de Revisión,T,T-901/04,09/16/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,926627,Clara Inés Vargas Hernández,Salas de Revisión,T,T-902/04,09/16/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,926920,Clara Inés Vargas Hernández,Salas de Revisión,T,T-903/04,09/16/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,924311,Humberto Antonio Sierra Porto,Salas de Revisión,T,T-904/04,09/17/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,924677,Rodrigo Escobar Gil,Salas de Revisión,T,T-905/04,09/17/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,922946,Manuel José Cepeda Espinosa,Salas de Revisión,T,T-906/04,09/17/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,925376,Manuel José Cepeda Espinosa,Salas de Revisión,T,T-907/04,09/17/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,959385,Manuel José Cepeda Espinosa,Salas de Revisión,T,T-908/04,09/17/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,917982,Jaime Araujo Rentería,Salas de Revisión,T,T-909/04,09/20/2004 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,5074,Rodrigo Escobar Gil,Sala Plena,C,C-910/04,09/21/2004 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,5102,Jaime Araujo Rentería,Sala Plena,C,C-911/04,09/21/2004 12:00:00 AM,s.d.,s.d.
Ley Aprobatoria de Tratado,LAT,263,Humberto Antonio Sierra Porto,Sala Plena,C,C-912/04,09/21/2004 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,5106,Manuel José Cepeda Espinosa,Sala Plena,C,C-913/04,09/21/2004 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,5115,Clara Inés Vargas Hernández,Sala Plena,C,C-914/04,09/21/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,937897,Alfredo Beltrán Sierra,Salas de Revisión,T,T-916/04,09/23/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,933090,Alfredo Beltrán Sierra,Salas de Revisión,T,T-917/04,09/23/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,941781,Alfredo Beltrán Sierra,Salas de Revisión,T,T-918/04,09/23/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,878364,Marco Gerardo Monroy Cabra,Salas de Revisión,T,T-919/04,09/23/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,888314,Marco Gerardo Monroy Cabra,Salas de Revisión,T,T-920/04,09/23/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,947908,Marco Gerardo Monroy Cabra,Salas de Revisión,T,T-921/04,09/23/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,930369,Humberto Antonio Sierra Porto,Salas de Revisión,T,T-922/04,09/23/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,920972,Clara Inés Vargas Hernández,Salas de Revisión,T,T-923/04,09/23/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,926922,Clara Inés Vargas Hernández,Salas de Revisión,T,T-924/04,09/23/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,867842,Alvaro Tafur Galvis,Salas de Revisión,T,T-925/04,09/23/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,925369,Alvaro Tafur Galvis,Salas de Revisión,T,T-926/04,09/23/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,926071,Alvaro Tafur Galvis,Salas de Revisión,T,T-927/04,09/23/2004 12:00:00 AM,s.d.,s.d.
Tutela,T,928730,Jaime Araujo Rentería,Salas de Revisión,T,T-928/04,09/24/2004 12:00:00 AM,s.d.,s.d.
